gene_id,D20,D21,D22,L7,L8,L9,R13B,R15B,R33,S4,S5,S7
Pastreoides01750,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides01751,0,0,0,0,0,0,0,5,0,44,12,44
Pastreoides01752,24,350,1315,5802,7702,12929,1219,259,100,12501,8064,14919
Pastreoides01753,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides01754,0,48,21,181,117,163,44,9,2,96,78,197
Pastreoides01755,0,0,0,0,0,0,0,0,17,0,0,0
Pastreoides01756,0,0,0,0,0,0,0,9,6,0,0,0
Pastreoides01757,0,87,131,331,319,270,165,34,12,242,159,473
Pastreoides01758,0,38,31,0,3,11,229,0,0,0,0,0
Pastreoides01759,0,0,8,0,0,0,48,0,0,0,0,0
Pastreoides05040,0,0,0,224,261,151,17,13,0,184,115,131
Pastreoides24949,0,0,0,90,87,37,0,0,0,62,38,78
Pastreoides05042,3,236,336,542,562,889,445,139,36,655,457,1155
Pastreoides05043,40,497,876,5239,4782,4987,1235,389,76,4844,2634,5152
Pastreoides05044,0,0,0,0,0,0,6,4,3,0,0,0
Pastreoides05045,0,7,0,0,0,5,0,0,0,0,0,0
Pastreoides53230,0,0,0,7,9,4,0,4,0,3,3,0
Pastreoides05047,0,20,0,0,3,0,0,5,0,0,3,3
Pastreoides24940,0,0,49,0,0,0,23,4,3,0,0,0
Pastreoides05049,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides24942,0,0,0,0,12,21,83,0,0,12,0,0
Pastreoides24943,0,0,0,0,0,0,6,0,0,0,0,0
Pastreoides24944,0,0,0,36,54,26,39,0,0,69,32,53
Pastreoides24945,0,0,7,47,69,166,77,5,0,59,36,72
Pastreoides24946,0,306,650,50,115,696,1145,132,65,697,272,657
Pastreoides24947,0,0,2,67,91,163,8,4,0,119,75,26
Pastreoides47471,0,0,0,0,0,0,0,0,0,1,0,0
Pastreoides33898,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides63942,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides53231,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides15719,0,6,2,7,7,9,2,3,3,4,4,4
Pastreoides47470,0,21,14,0,0,0,52,21,0,11,0,0
Pastreoides33899,0,0,0,0,2,0,0,0,0,0,0,0
Pastreoides02912,0,3,18,213,378,283,114,14,5,405,158,317
Pastreoides08258,0,19,8,54,76,92,0,6,0,164,88,227
Pastreoides47943,0,0,0,9,0,0,5,3,0,1,0,0
Pastreoides47942,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides47941,0,11,0,0,34,50,0,0,0,16,0,23
Pastreoides47940,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides47947,0,0,0,0,0,0,11,0,0,0,0,0
Pastreoides47946,0,5,5,13,14,9,10,5,0,16,8,5
Pastreoides47945,0,5,10,30,100,29,9,5,0,63,30,29
Pastreoides47944,0,17,40,5290,7746,9539,137,29,14,2670,1590,3432
Pastreoides47949,1,6,1,4,4,5,5,3,0,2,2,6
Pastreoides47948,2,14,58,10,18,49,21,4,0,36,13,18
Pastreoides47477,0,3,23,16,6,0,6,0,0,25,0,21
Pastreoides45549,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides45548,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides45541,0,0,6,0,0,0,4,0,0,0,0,0
Pastreoides45540,0,38,41,282,284,158,155,79,11,100,52,113
Pastreoides45543,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides45542,0,45,77,213,240,69,116,60,6,38,37,74
Pastreoides45545,0,2,1,9,8,2,4,1,0,3,3,4
Pastreoides45544,0,26,33,114,170,98,107,62,0,52,17,44
Pastreoides45547,0,38,27,0,0,21,55,121,53,46,12,28
Pastreoides45546,0,14,25,182,254,79,86,32,0,54,25,93
Pastreoides13898,0,0,5,29,30,0,3,0,0,0,5,0
Pastreoides13899,0,0,14,50,59,20,4,0,0,0,0,7
Pastreoides15706,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides15707,0,0,0,0,3,0,0,0,0,0,0,0
Pastreoides50975,0,2,0,1,0,0,5,1,0,0,0,0
Pastreoides56514,0,0,0,0,5,0,4,0,0,0,3,4
Pastreoides53234,0,0,1,0,0,0,0,0,0,2,0,2
Pastreoides27206,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides27207,0,0,0,0,0,0,26,6,0,0,0,0
Pastreoides27204,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides27205,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides27202,0,0,0,0,0,0,3,0,3,0,0,0
Pastreoides27203,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides27200,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides27201,0,6,1,0,0,0,0,0,0,0,0,0
Pastreoides56512,0,0,0,5,0,0,0,0,0,0,0,0
Pastreoides13896,0,0,0,0,45,45,0,0,0,0,0,109
Pastreoides27208,0,0,0,0,0,0,51,12,0,0,0,1
Pastreoides27209,0,8,4,10,12,11,3,3,5,26,12,26
Pastreoides48674,0,19,65,1,2,1,145,11,15,20,9,29
Pastreoides48675,37,192,223,1858,1812,3036,225,102,32,2834,2048,4988
Pastreoides48676,0,281,227,1602,1554,2656,399,81,24,3101,2264,6868
Pastreoides48677,28,400,309,1619,1556,2543,475,108,76,3312,2517,7478
Pastreoides48670,0,31,34,0,0,0,165,23,7,0,6,0
Pastreoides48671,0,0,0,0,1,0,81,0,0,0,0,0
Pastreoides48672,0,151,252,0,0,65,636,79,42,0,0,0
Pastreoides48673,0,250,445,46,71,35,852,106,70,75,62,138
Pastreoides13890,0,0,0,0,0,0,5,0,0,0,1,0
Pastreoides56511,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides48678,31,182,272,1349,1157,2142,537,156,54,2900,2204,6642
Pastreoides48679,335,1067,1157,5843,5017,9904,3700,1340,645,16106,11696,36752
Pastreoides13891,0,0,0,0,0,0,3,0,0,0,0,0
Pastreoides06133,0,6,19,313,277,221,49,15,0,287,181,384
Pastreoides47474,0,3,0,2,3,4,4,0,0,3,2,3
Pastreoides48937,2,12,12,47,73,160,248,5,9,540,336,358
Pastreoides13893,0,0,5,2,3,0,17,1,0,3,4,3
Pastreoides11989,0,33,17,0,0,0,127,10,4,16,0,31
Pastreoides39555,0,9,46,0,0,0,65,16,20,0,0,0
Pastreoides39554,14,499,822,0,0,0,343,28,10,0,0,7
Pastreoides39557,0,0,30,12,0,32,60,0,0,0,0,0
Pastreoides39556,0,30,93,0,0,16,173,0,12,0,0,0
Pastreoides39551,0,35,72,0,0,0,27,0,0,0,0,0
Pastreoides39550,0,236,430,0,0,0,266,58,24,0,0,22
Pastreoides39553,0,5,27,1,0,0,7,0,0,2,1,2
Pastreoides39552,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides39559,0,96,394,404,479,608,851,89,39,791,524,1037
Pastreoides39558,0,16,101,116,181,275,311,26,11,399,135,388
Pastreoides56518,4,186,270,685,591,726,467,96,44,627,325,920
Pastreoides56519,0,50,83,297,261,341,180,25,17,269,164,356
Pastreoides11986,0,7,20,10,25,13,89,7,7,19,20,37
Pastreoides11987,0,5,13,3,0,0,62,0,7,7,6,13
Pastreoides38606,0,7,17,256,281,241,25,7,0,275,120,236
Pastreoides38607,0,43,151,589,303,426,88,48,3,460,243,674
Pastreoides38604,32,498,597,344,365,607,414,77,16,865,447,958
Pastreoides38605,12,259,501,1685,1896,1909,976,204,63,1764,996,1793
Pastreoides38602,1,1,0,1,1,2,3,1,1,1,1,2
Pastreoides38603,0,12,0,22,31,10,5,5,4,16,11,10
Pastreoides38600,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides38601,2,1,3,2,2,0,8,3,2,1,2,3
Pastreoides38608,0,0,7,0,0,0,0,0,0,0,0,0
Pastreoides38609,0,7,49,0,0,0,26,5,0,0,0,0
Pastreoides25569,0,21,96,361,308,517,176,52,5,597,264,563
Pastreoides29266,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides11286,0,0,191,27878,37174,16637,109,32,0,34255,23021,43282
Pastreoides50972,0,0,2,3,6,8,4,0,0,0,8,0
Pastreoides57358,0,3,4,8,0,13,12,3,0,21,10,21
Pastreoides57353,25,145,102,660,881,682,525,91,0,1355,648,1505
Pastreoides57352,0,26,52,181,213,173,240,36,7,363,187,340
Pastreoides57351,0,0,0,0,0,0,0,0,0,0,1,0
Pastreoides57350,1,1,1,1,3,1,3,3,0,5,5,4
Pastreoides57357,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides57356,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides57355,0,7,11,78,62,118,14,4,0,80,29,89
Pastreoides57354,0,0,7,31,18,39,10,0,0,38,13,34
Pastreoides15078,0,0,1,4,1,0,0,0,0,3,0,0
Pastreoides11280,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides47731,0,49,16,1163,831,2177,23,8,0,1286,641,1241
Pastreoides22396,0,20,1,1,2,2,3,0,1,0,0,0
Pastreoides26630,56,559,1077,5791,6119,5705,2896,682,119,7530,4367,12079
Pastreoides26631,7,91,94,215,217,416,185,45,8,591,383,1107
Pastreoides26632,15,68,67,226,220,325,208,71,16,669,444,1025
Pastreoides26633,0,38,56,473,586,529,153,43,21,441,252,409
Pastreoides26634,0,6,21,0,0,11,25,24,0,10,3,12
Pastreoides26635,0,14,13,0,2,7,0,13,0,1,0,0
Pastreoides26636,17,334,1377,778,822,2061,855,103,31,2799,1281,2735
Pastreoides26637,0,61,191,65,70,468,186,31,21,592,276,499
Pastreoides26638,0,31,17,163,162,277,31,0,0,242,160,180
Pastreoides26639,0,11,39,127,126,202,62,15,16,179,127,226
Pastreoides52997,0,265,513,2860,4324,2425,503,414,59,2611,1374,1781
Pastreoides47732,0,0,0,44,0,83,0,0,0,21,10,31
Pastreoides63944,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides55954,0,0,1,1,1,0,6,2,0,2,0,0
Pastreoides22399,0,0,32,111,255,628,83,16,7,140,123,170
Pastreoides24166,0,0,3,15,25,24,6,2,0,23,16,35
Pastreoides24167,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides10378,0,23,0,0,0,0,66,37,0,0,0,0
Pastreoides15077,0,0,45,3335,981,1396,131,0,0,1438,1350,1767
Pastreoides24162,0,0,2,63,57,36,3,7,0,57,18,56
Pastreoides24163,0,0,2,40,65,86,0,6,2,55,56,23
Pastreoides24160,0,5,0,0,0,0,18,0,0,0,0,0
Pastreoides24161,0,7,2,29,39,16,6,3,0,21,10,21
Pastreoides24168,0,0,37,0,0,0,40,0,0,0,0,0
Pastreoides24169,0,35,83,351,394,514,105,36,0,615,463,476
Pastreoides12291,0,21,10,5,5,3,39,10,10,3,4,6
Pastreoides12290,0,0,0,4,3,0,9,7,0,2,7,3
Pastreoides57683,0,2,0,2,2,0,8,3,0,0,0,1
Pastreoides57682,0,0,2,5,4,4,9,4,2,2,4,5
Pastreoides57685,11,79,62,558,843,391,146,44,5,200,34,133
Pastreoides12294,0,0,1,3,1,0,1,0,0,2,0,1
Pastreoides12297,0,28,13,129,244,54,56,22,3,97,92,80
Pastreoides12296,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides12299,12,109,161,1144,1315,1534,252,57,23,1290,821,1210
Pastreoides57688,0,14,31,21,35,25,62,8,0,20,12,19
Pastreoides51290,20,59,35,308,324,452,135,26,9,359,259,810
Pastreoides56309,0,0,0,0,0,2,2,0,0,4,2,0
Pastreoides17327,7,105,112,359,297,382,145,698,198,381,155,497
Pastreoides56308,0,19,9,2,1,3,5,0,0,3,1,4
Pastreoides60618,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides60619,0,0,0,0,0,0,5,0,0,0,0,0
Pastreoides39000,0,70,130,190,196,82,549,86,42,0,63,84
Pastreoides45756,0,101,51,680,736,386,86,57,30,501,347,391
Pastreoides47734,0,14,15,336,261,159,47,16,0,209,134,211
Pastreoides62051,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides60610,3,0,20,15,30,27,25,8,0,15,13,38
Pastreoides60611,0,0,6,20,24,20,22,2,0,13,8,12
Pastreoides60612,0,6,11,33,30,27,26,0,0,21,21,36
Pastreoides60613,0,22,57,1,0,0,76,8,4,3,0,7
Pastreoides60614,0,2,0,11,6,10,6,0,0,6,0,11
Pastreoides60615,0,3,2,25,18,14,4,0,0,7,4,20
Pastreoides60616,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides60617,0,2,0,0,0,0,0,0,0,0,0,0
Pastreoides62053,0,1,2,8,2,1,3,1,1,1,1,1
Pastreoides56303,0,0,19,0,0,0,0,0,0,0,0,0
Pastreoides56302,0,0,44,0,0,0,31,5,2,11,9,8
Pastreoides29699,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides29698,0,2,4,13,14,8,12,3,2,8,5,15
Pastreoides62056,0,16,20,5,3,11,33,4,0,14,0,13
Pastreoides29693,0,0,0,0,0,2,0,0,0,0,6,0
Pastreoides29692,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides29691,0,4,4,3,0,4,28,5,1,2,2,0
Pastreoides29690,0,0,0,119,151,300,12,0,0,217,152,130
Pastreoides29697,0,3,2,9,10,7,6,1,0,8,3,4
Pastreoides29696,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides29695,0,0,0,0,0,0,6,0,0,0,0,0
Pastreoides29694,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides61215,0,415,498,714,390,815,716,220,79,745,463,1331
Pastreoides16652,0,10,34,157,98,109,56,10,0,61,33,86
Pastreoides13668,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides56088,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides56089,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides13666,0,4,0,0,0,0,2,3,0,5,2,5
Pastreoides56084,0,0,0,0,33,54,0,0,0,7,0,17
Pastreoides56085,0,15,4,0,0,0,0,0,2,0,0,0
Pastreoides56086,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides56087,0,0,0,4,0,0,0,0,0,0,0,0
Pastreoides56080,0,0,1,14,130,132,2,0,0,41,31,39
Pastreoides56081,0,0,28,5,16,25,27,9,2,50,28,49
Pastreoides56082,0,0,46,0,4,0,46,14,0,0,0,0
Pastreoides56083,0,0,9,0,2,0,0,0,0,0,0,0
Pastreoides56552,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides56553,0,1,0,0,2,2,4,5,0,0,1,0
Pastreoides56550,0,19,33,32,45,145,47,11,0,86,57,87
Pastreoides56551,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides56556,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides56557,0,22,0,34,33,65,16,0,0,54,0,0
Pastreoides56554,0,0,2,2,0,0,0,0,0,0,0,0
Pastreoides56555,0,0,0,10,2,0,0,0,0,9,0,0
Pastreoides56558,0,11,8,5,6,0,7,0,0,0,0,0
Pastreoides56559,0,0,0,0,2,0,2,2,0,0,0,0
Pastreoides05261,0,0,0,0,0,0,3,0,0,0,0,0
Pastreoides43186,6,458,757,64,130,381,2434,614,1209,558,248,363
Pastreoides47143,0,0,0,0,0,0,28,0,0,0,0,0
Pastreoides17029,17,560,636,1916,1686,3049,1025,210,55,2962,2045,3490
Pastreoides47142,0,0,8,0,0,0,15,0,0,0,0,0
Pastreoides28550,0,80,146,1199,1006,1734,356,18,21,1134,739,1586
Pastreoides42393,0,19,10,4,4,7,2,0,0,25,17,15
Pastreoides51687,0,0,0,6,4,11,16,0,0,25,26,19
Pastreoides51686,0,106,75,741,554,372,318,30,8,336,249,467
Pastreoides51685,0,0,9,38,56,0,26,0,0,0,0,0
Pastreoides42392,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51683,0,0,0,0,41,0,33,0,0,0,0,0
Pastreoides51682,3,13,31,2,33,29,31,23,11,18,12,20
Pastreoides51681,0,0,0,14,20,10,45,16,5,22,19,0
Pastreoides51680,2,96,269,64,63,52,220,114,18,118,104,102
Pastreoides14799,0,3,0,0,0,0,0,0,0,0,0,0
Pastreoides51689,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51688,0,17,30,191,174,192,81,7,14,202,114,194
Pastreoides22649,0,79,120,131,133,140,229,22,7,151,56,168
Pastreoides22648,0,0,48,39,32,27,76,6,0,30,16,39
Pastreoides47145,0,0,0,0,0,6,0,0,0,0,0,0
Pastreoides22641,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides22640,0,0,4,0,0,0,0,0,0,0,0,0
Pastreoides22643,5,177,264,1736,1467,1859,724,173,20,1894,961,1932
Pastreoides22642,0,0,0,0,0,0,7,0,0,0,0,14
Pastreoides22645,0,0,0,0,44,0,0,0,0,0,0,0
Pastreoides22644,0,102,144,872,753,588,184,56,18,556,375,775
Pastreoides22647,0,20,58,37,35,69,61,16,5,61,0,68
Pastreoides22646,0,7,20,28,32,0,32,3,0,24,15,34
Pastreoides11249,0,33,55,2799,2400,12347,97,126,0,5554,2529,5939
Pastreoides11248,0,7,26,240,258,283,50,13,0,220,138,195
Pastreoides17788,426,3357,10187,3433,3471,11411,3018,723,188,8957,4608,6155
Pastreoides11243,10,230,2203,26,28,134,5293,143,82,221,54,209
Pastreoides11242,0,172,96,545,1008,4207,89,20,15,4379,3140,4010
Pastreoides11241,0,0,0,0,0,0,2,0,0,0,11,5
Pastreoides11240,0,0,0,27,61,53,0,0,0,59,70,64
Pastreoides11247,0,28,43,454,477,268,142,49,5,308,160,299
Pastreoides11246,7,31,112,431,470,345,151,86,14,309,157,274
Pastreoides11245,0,3,9,0,0,13,6,4,0,0,0,4
Pastreoides11244,0,96,119,167,185,268,148,107,38,319,135,233
Pastreoides28096,0,34,22,263,234,260,58,25,6,252,143,286
Pastreoides61259,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides28097,0,341,461,5061,5785,4420,599,152,54,4048,2063,4152
Pastreoides61257,0,0,0,0,0,23,0,47,9,63,26,121
Pastreoides61256,4,0,5,1,7,37,0,11,7,90,32,92
Pastreoides61255,0,5,19,21,23,32,0,24,16,125,55,189
Pastreoides61254,0,10,27,160,146,133,115,33,23,144,66,224
Pastreoides61253,0,0,0,30,46,0,78,0,0,38,13,37
Pastreoides61252,0,0,0,0,0,0,35,0,0,0,0,0
Pastreoides61251,140,2223,3519,20338,18247,18963,4785,1793,339,15368,8905,22137
Pastreoides61250,0,0,0,0,0,49,8,0,0,48,0,0
Pastreoides28095,0,414,440,4240,3797,4343,1087,488,44,3781,2142,3916
Pastreoides53340,0,7,0,0,0,0,0,0,0,0,0,0
Pastreoides32193,0,52,81,251,354,557,88,27,5,565,292,627
Pastreoides28093,227,1438,2676,4018,3051,6424,3017,827,289,6632,4294,9511
Pastreoides37610,0,15,24,38,35,66,82,16,5,71,34,98
Pastreoides62508,0,50,71,514,960,451,78,36,18,456,334,350
Pastreoides62509,0,4,7,98,116,44,16,10,0,91,57,70
Pastreoides53342,0,0,14,538,395,909,181,151,9,525,224,478
Pastreoides32223,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides62502,0,0,0,11,17,16,8,4,1,9,5,4
Pastreoides62503,0,6,12,132,166,118,26,13,6,94,77,90
Pastreoides62500,0,4,0,14,21,28,3,4,0,25,28,25
Pastreoides62501,0,53,118,263,269,365,158,63,0,318,199,382
Pastreoides62506,0,0,0,0,234,0,0,13,0,0,0,0
Pastreoides62507,0,0,0,1,0,0,1,0,0,1,0,0
Pastreoides62504,0,51,151,526,655,466,90,38,22,649,337,363
Pastreoides62505,0,0,36,167,237,131,23,13,0,170,115,0
Pastreoides64597,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides64596,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides64595,0,1,1,5,7,2,5,3,0,5,3,2
Pastreoides64594,0,0,0,9,4,0,10,0,0,0,3,0
Pastreoides64593,0,0,0,0,2,0,3,0,0,0,3,0
Pastreoides64592,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides64591,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides64590,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides37614,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides64599,0,0,0,0,0,0,0,0,0,0,0,8
Pastreoides64598,0,0,1,0,2,6,2,0,1,0,2,1
Pastreoides19078,0,24,90,48,94,70,52,13,0,67,21,111
Pastreoides19079,0,18,12,95,105,93,41,6,0,64,53,83
Pastreoides62005,0,38,53,0,0,351,0,0,0,426,234,372
Pastreoides37616,0,5,0,5,3,1,2,1,2,2,2,4
Pastreoides63946,0,0,0,0,12,33,0,0,0,0,0,0
Pastreoides19070,0,0,0,8,0,13,0,0,0,0,0,0
Pastreoides19071,0,116,246,904,1080,1107,200,54,0,953,643,742
Pastreoides19072,6,62,112,770,771,749,157,36,21,688,411,796
Pastreoides32225,0,5,3,13,14,6,12,4,0,5,6,6
Pastreoides19074,0,0,0,5,6,2,2,0,0,2,2,2
Pastreoides19075,0,0,0,0,0,0,2,1,1,0,3,3
Pastreoides19076,4,29,142,772,648,615,188,27,0,592,314,548
Pastreoides19077,0,26,62,15,17,17,2,5,0,94,50,70
Pastreoides51023,0,35,74,458,579,303,94,36,22,451,237,506
Pastreoides51022,0,101,107,935,969,718,235,37,9,806,538,1036
Pastreoides51021,0,64,142,1124,1289,1022,392,66,14,1038,644,1599
Pastreoides51020,0,0,0,156,209,0,0,0,0,0,0,240
Pastreoides51027,0,17,8,0,0,0,0,0,0,0,0,0
Pastreoides51026,0,46,98,801,720,2181,89,74,12,1254,598,878
Pastreoides51025,0,32,54,118,67,123,72,12,11,76,64,141
Pastreoides51024,0,0,4,24,40,118,24,14,0,11,8,12
Pastreoides51029,0,0,0,59,84,92,10,0,0,61,31,68
Pastreoides51028,0,0,0,63,56,83,8,8,0,58,26,45
Pastreoides16080,0,0,14,36,17,9,80,11,0,0,0,13
Pastreoides32229,61,484,1302,422,244,1302,63,11,10,682,481,475
Pastreoides10598,0,113,41,499,532,224,64,24,23,280,185,270
Pastreoides10599,0,0,0,0,171,0,25,0,0,0,0,0
Pastreoides10594,0,0,4,0,0,16,0,17,3,23,16,19
Pastreoides10595,0,5,0,22,0,0,0,0,0,0,0,0
Pastreoides34129,0,0,0,2,5,9,9,0,3,4,6,0
Pastreoides10597,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides10590,6,117,340,68,52,88,950,76,53,127,104,173
Pastreoides10591,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides10592,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides10593,0,0,4,0,0,35,0,4,5,21,0,72
Pastreoides41017,0,0,5,0,3,0,3,0,0,0,0,0
Pastreoides41016,0,0,19,39,0,37,41,8,0,14,2,37
Pastreoides41015,0,0,10,0,15,0,0,0,0,0,0,0
Pastreoides41014,0,91,60,147,127,90,210,27,0,108,50,176
Pastreoides41013,0,24,46,77,52,51,145,9,0,104,60,125
Pastreoides41012,0,0,46,86,111,107,191,27,0,105,66,176
Pastreoides41011,0,2,0,34,14,37,15,3,6,22,8,25
Pastreoides41010,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides41019,0,49,32,93,21,74,121,0,0,57,27,56
Pastreoides41018,0,38,21,26,15,0,47,0,0,0,0,46
Pastreoides21693,0,34,44,538,703,599,113,17,4,555,309,539
Pastreoides21692,0,18,30,256,312,167,53,29,0,232,139,265
Pastreoides21691,0,0,39,0,0,0,27,6,7,0,0,0
Pastreoides21690,0,0,0,121,79,115,6,0,0,171,87,149
Pastreoides12578,0,7,16,147,145,149,27,21,2,101,76,115
Pastreoides12579,0,36,9,203,186,80,161,23,0,73,74,116
Pastreoides21695,0,0,0,31,16,9,7,0,0,8,4,11
Pastreoides21694,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides12574,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides12575,0,19,83,0,0,0,78,39,0,0,0,0
Pastreoides21699,0,0,0,0,0,0,3,0,0,0,0,0
Pastreoides12577,4,353,239,1051,1209,1673,253,71,41,1247,741,1047
Pastreoides12570,0,35,102,320,372,451,123,21,0,774,387,724
Pastreoides12571,10,226,855,36,18,0,1000,236,293,7,16,18
Pastreoides12572,0,46,200,2,1,0,165,41,25,0,0,0
Pastreoides12573,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides50971,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides11132,0,141,162,877,1347,1128,231,196,44,1165,748,930
Pastreoides16068,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides10622,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides50645,0,82,54,1295,1599,705,86,15,22,842,351,760
Pastreoides10620,0,0,0,3,0,0,3,0,0,0,2,6
Pastreoides09128,0,25,56,99,71,82,67,25,0,107,71,158
Pastreoides10626,7,11,0,52,67,72,14,0,0,85,52,99
Pastreoides50641,14,295,492,147,397,427,597,32,13,624,266,501
Pastreoides10624,0,53,105,626,760,593,107,32,26,595,380,571
Pastreoides50643,0,411,968,477,425,387,801,99,31,429,194,408
Pastreoides18037,0,126,181,712,785,1454,127,29,13,1390,980,1670
Pastreoides18036,3,0,21,171,217,201,75,10,0,320,259,453
Pastreoides10628,0,25,103,6,0,0,306,30,16,0,0,3
Pastreoides10629,0,3,13,0,0,0,72,0,0,0,0,0
Pastreoides18033,0,36,178,1064,1108,781,145,77,8,1041,604,822
Pastreoides50649,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides18031,0,13,2,2,3,0,5,0,2,2,1,1
Pastreoides18030,11,352,1059,3605,3699,5797,2150,438,70,4267,2381,5667
Pastreoides00803,0,8,22,33,31,16,40,7,2,12,22,24
Pastreoides32483,0,29,84,60,104,99,50,11,0,49,37,35
Pastreoides06801,9,82,22,210,369,191,4,66,5,86,51,118
Pastreoides27709,0,0,0,2,3,0,1,0,1,1,1,1
Pastreoides61810,1,3,2,3,3,6,5,1,0,6,3,4
Pastreoides09123,0,0,3,0,0,0,6,0,0,0,0,0
Pastreoides63679,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides63678,0,0,0,0,4,0,6,2,0,8,9,10
Pastreoides09122,0,14,20,46,59,40,73,25,0,41,23,92
Pastreoides28643,0,0,37,222,259,251,31,43,0,260,161,249
Pastreoides28642,1,11,5,507,1087,340,9,17,4,157,180,188
Pastreoides28641,0,109,211,1515,1510,1633,197,193,44,1140,651,1007
Pastreoides63670,0,25,24,65,36,22,46,7,11,135,65,116
Pastreoides63677,0,19,14,8,12,30,13,5,2,40,15,36
Pastreoides63676,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides28645,14,215,263,0,13,19,303,19,8,32,6,21
Pastreoides63674,0,13,5,45,47,13,23,11,4,25,15,22
Pastreoides46548,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides46549,0,9,16,74,115,53,43,19,0,72,43,78
Pastreoides53871,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides32484,0,4,1,2,1,0,4,3,0,1,0,0
Pastreoides46540,0,0,5,55,68,191,25,8,3,27,10,12
Pastreoides46541,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides46542,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides00804,0,3,9,12,4,10,16,5,0,20,7,35
Pastreoides46544,0,0,0,0,11,24,0,0,0,29,24,0
Pastreoides46545,0,0,0,0,15,0,41,0,0,32,27,0
Pastreoides46546,0,3,7,59,28,19,5,2,1,21,37,18
Pastreoides46547,0,0,8,139,108,0,43,0,4,14,0,2
Pastreoides34387,18,539,1305,0,0,101,20,141,0,556,315,723
Pastreoides30417,0,0,0,4,2,0,0,0,0,21,0,0
